project,file,component,copy_source,keywords
McStas,./mcstas-comps/examples/DTU/Test_FZP_simple/Test_FZP_simple.instr,COPY(psd_monitor),psd_monitor,
McStas,./mcstas-comps/examples/DTU/Test_FZP_simple/Test_FZP_simple.instr,COPY(psd_monitor),psd_monitor,
McStas,./mcstas-comps/examples/DTU/Test_FZP_simple/Test_FZP_simple.instr,COPY(psd_monitor),psd_monitor,
McStas,./mcstas-comps/examples/DTU/Test_FZP_simple/Test_FZP_simple.instr,COPY(psd_monitor),psd_monitor,
McStas,./mcstas-comps/examples/DTU/Test_FZP_simple/Test_FZP_simple.instr,COPY(psd_monitor),psd_monitor,
McStas,./mcstas-comps/examples/DTU/Test_FZP_simple/Test_FZP_simple.instr,COPY(psd_monitor),psd_monitor,
McStas,./mcstas-comps/examples/DTU/Test_FZP_simple/Test_FZP_simple.instr,COPY(psd_monitor),psd_monitor,
McStas,./mcstas-comps/examples/DTU/Test_FZP_simple/Test_FZP_simple.instr,COPY(psd_monitor),psd_monitor,
McStas,./mcstas-comps/examples/DTU/Test_FZP_simple/Test_FZP_simple.instr,COPY(psd_monitor),psd_monitor,
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI/FRMII_SPODI.instr,in_pile_2,in_pile_1,
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI/FRMII_SPODI.instr,in_pile_3,in_pile_1,
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI/FRMII_SPODI.instr,SR8a,in_pile_1,
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI/FRMII_SPODI.instr,vacuumed_tube,in_pile_1,WHEN
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI/FRMII_SPODI.instr,sample_holder_back,sample_holder,WHEN
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,in_pile_2,in_pile_1,
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,in_pile_3,in_pile_1,
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,SR8a,in_pile_1,
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,vacuumed_tube,in_pile_1,WHEN
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,sample_holder_back,sample_holder,WHEN
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_2,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_3,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_4,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_5,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_6,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_7,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_8,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_9,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_10,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_11,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_12,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_13,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_14,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_15,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_16,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_17,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_18,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_19,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_20,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_21,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_22,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_23,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_24,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_25,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_26,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_27,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_28,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_29,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_30,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_31,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_32,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_33,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_34,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_35,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_36,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_37,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_38,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_39,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_40,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_41,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_42,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_43,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_44,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_45,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_46,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_47,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_48,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_49,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_50,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_51,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_52,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_53,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_54,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_55,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_56,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_57,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_58,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_59,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_60,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_61,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_62,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_63,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_64,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_65,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_66,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_67,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_68,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_69,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_70,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_71,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_72,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_73,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_74,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_75,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_76,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_77,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_78,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_79,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,soller_psd_lin_80,soller_psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_2,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_3,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_4,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_5,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_6,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_7,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_8,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_9,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_10,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_11,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_12,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_13,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_14,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_15,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_16,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_17,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_18,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_19,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_20,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_21,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_22,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_23,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_24,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_25,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_26,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_27,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_28,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_29,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_30,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_31,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_32,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_33,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_34,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_35,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_36,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_37,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_38,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_39,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_40,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_41,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_42,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_43,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_44,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_45,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_46,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_47,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_48,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_49,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_50,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_51,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_52,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_53,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_54,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_55,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_56,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_57,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_58,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_59,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_60,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_61,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_62,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_63,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_64,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_65,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_66,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_67,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_68,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_69,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_70,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_71,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_72,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_73,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_74,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_75,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_76,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_77,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_78,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_79,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/FRMII/FRMII_SPODI_MULTI/FRMII_SPODI_MULTI.instr,psd_lin_80,psd_lin_1,GROUP
McStas,./mcstas-comps/examples/HZB/HZB_NEAT/HZB_NEAT.instr,COPY(Guide0),Guide0,
McStas,./mcstas-comps/examples/HZB/HZB_NEAT/HZB_NEAT.instr,COPY(Guide0),Guide0,
McStas,./mcstas-comps/examples/HZB/HZB_NEAT/HZB_NEAT.instr,COPY(Guide0),Guide0,
McStas,./mcstas-comps/examples/HZB/HZB_NEAT/HZB_NEAT.instr,COPY(Guide0),Guide0,
McStas,./mcstas-comps/examples/HZB/HZB_NEAT/HZB_NEAT.instr,COPY(Guide0),Guide0,
McStas,./mcstas-comps/examples/HZB/HZB_NEAT/HZB_NEAT.instr,COPY(Guide0),Guide0,
McStas,./mcstas-comps/examples/HZB/HZB_NEAT/HZB_NEAT.instr,COPY(Guide0),Guide0,
